"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          41, 2.87512524e-03, 1.10698779e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.93890580e-02, 1.10698779e-01, 2.87512524e-03, 0.00000000e+00, 2.59725108e-02, 0.00000000e+00, 0.00000000e+00, -2.20395141e+00, 1.79007341e-01, 2.04387176e-01, 3.24883975e+00, 0.00000000e+00, 8.0000000000, 2.6410694694, 0.0532527333
          42, 3.64653431e-03, 1.07651903e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.08704630e-02, 1.07651903e-01, 3.64653431e-03, 0.00000000e+00, 3.38733846e-02, 0.00000000e+00, 0.00000000e+00, -2.19935487e+00, 1.73707699e-01, 1.98113923e-01, 3.25343882e+00, 0.00000000e+00, 8.0000000000, 2.5926503106, 0.0545372667
          43, 4.53517467e-03, 1.04667288e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24889013e-02, 1.04667288e-01, 4.53517467e-03, 0.00000000e+00, 4.33294370e-02, 0.00000000e+00, 0.00000000e+00, -2.19542674e+00, 1.70303432e-01, 1.92518527e-01, 3.25735934e+00, 0.00000000e+00, 8.0000000000, 2.5518146684, 0.0557092667
          44, 5.54835250e-03, 1.01736206e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.42355671e-02, 1.01736206e-01, 5.54835250e-03, 0.00000000e+00, 5.45366565e-02, 0.00000000e+00, 0.00000000e+00, -2.19208755e+00, 1.68677665e-01, 1.87600601e-01, 3.26068054e+00, 0.00000000e+00, 8.0000000000, 2.5174273236, 0.0568893333
          45, 6.69456334e-03, 9.88518728e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.61027046e-02, 9.88518728e-02, 6.69456334e-03, 0.00000000e+00, 6.77231817e-02, 0.00000000e+00, 0.00000000e+00, -2.18927046e+00, 1.68655993e-01, 1.83349447e-01, 3.26346849e+00, 0.00000000e+00, 8.0000000000, 2.4885601829, 0.0580567500
          46, 7.98321358e-03, 9.60091711e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.80834244e-02, 9.60091711e-02, 7.98321358e-03, 0.00000000e+00, 8.31505312e-02, 0.00000000e+00, 0.00000000e+00, -2.18692016e+00, 1.70023980e-01, 1.79742639e-01, 3.26577727e+00, 0.00000000e+00, 8.0000000000, 2.4644641780, 0.0592148000
          47, 9.42438038e-03, 9.32044261e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.01715699e-02, 9.32044261e-02, 9.42438038e-03, 0.00000000e+00, 1.01115159e-01, 0.00000000e+00, 0.00000000e+00, -2.18499126e+00, 1.72544918e-01, 1.76745250e-01, 3.26765071e+00, 0.00000000e+00, 8.0000000000, 2.4445395191, 0.0603818000
          48, 1.10285927e-02, 9.04352338e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.23616146e-02, 9.04352338e-02, 1.10285927e-02, 0.00000000e+00, 1.21950176e-01, 0.00000000e+00, 0.00000000e+00, -2.18344657e+00, 1.75975899e-01, 1.74310097e-01, 3.26912420e+00, 0.00000000e+00, 8.0000000000, 2.4283077271, 0.0615565667
          49, 1.28066355e-02, 8.77003286e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.46485793e-02, 8.77003286e-02, 1.28066355e-02, 0.00000000e+00, 1.46027224e-01, 0.00000000e+00, 0.00000000e+00, -2.18225540e+00, 1.80080900e-01, 1.72379237e-01, 3.27022651e+00, 0.00000000e+00, 8.0000000000, 2.4153867861, 0.0627269833
          50, 1.47693556e-02, 8.49994820e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.70279522e-02, 8.49994820e-02, 1.47693556e-02, 0.00000000e+00, 1.73758183e-01, 0.00000000e+00, 0.00000000e+00, -2.18139204e+00, 1.84640472e-01, 1.70886682e-01, 3.27098149e+00, 0.00000000e+00, 8.0000000000, 2.4054698711, 0.0639039500
          51, 1.69274737e-02, 8.23334255e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.94956128e-02, 8.23334255e-02, 1.69274737e-02, 0.00000000e+00, 2.05596617e-01, 0.00000000e+00, 0.00000000e+00, -2.18083452e+00, 1.89458147e-01, 1.69762198e-01, 3.27140945e+00, 0.00000000e+00, 8.0000000000, 2.3983076410, 0.0650963000
          52, 1.92913916e-02, 7.97037898e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.20477489e-02, 7.97037898e-02, 1.92913916e-02, 0.00000000e+00, 2.42038574e-01, 0.00000000e+00, 0.00000000e+00, -2.18056345e+00, 1.94364150e-01, 1.68935886e-01, 3.27152841e+00, 0.00000000e+00, 8.0000000000, 2.3936938497, 0.0662797000
          53, 2.18709940e-02, 7.71130559e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.46807692e-02, 7.71130559e-02, 2.18709940e-02, 0.00000000e+00, 2.83622452e-01, 0.00000000e+00, 0.00000000e+00, -2.18056125e+00, 1.99217103e-01, 1.68343218e-01, 3.27135503e+00, 0.00000000e+00, 8.0000000000, 2.3914538670, 0.0674448833
          54, 2.46754424e-02, 7.45645138e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.73912085e-02, 7.45645138e-02, 2.46754424e-02, 0.00000000e+00, 3.30927423e-01, 0.00000000e+00, 0.00000000e+00, -2.18081142e+00, 2.03904391e-01, 1.67930158e-01, 3.27090540e+00, 0.00000000e+00, 8.0000000000, 2.3914356892, 0.0686221333
          55, 2.77110664e-02, 7.20636311e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.01739802e-02, 7.20636311e-02, 2.77110664e-02, 0.00000000e+00, 3.84536083e-01, 0.00000000e+00, 0.00000000e+00, -2.18129806e+00, 2.08341766e-01, 1.67658060e-01, 3.27019564e+00, 0.00000000e+00, 8.0000000000, 2.3921245713, 0.0697881167
          56, 3.09825754e-02, 6.96163898e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.30238558e-02, 6.96163898e-02, 3.09825754e-02, 0.00000000e+00, 4.45047143e-01, 0.00000000e+00, 0.00000000e+00, -2.18200428e+00, 2.12471119e-01, 1.67508982e-01, 3.26924369e+00, 0.00000000e+00, 8.0000000000, 2.3934651704, 0.0709492167
          57, 3.44928609e-02, 6.72292053e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.59353978e-02, 6.72292053e-02, 3.44928609e-02, 0.00000000e+00, 5.13063641e-01, 0.00000000e+00, 0.00000000e+00, -2.18291260e+00, 2.16261832e-01, 1.67487873e-01, 3.26806885e+00, 0.00000000e+00, 8.0000000000, 2.3954119831, 0.0721182167
          58, 3.82427905e-02, 6.49088469e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.89028756e-02, 6.49088469e-02, 3.82427905e-02, 0.00000000e+00, 5.89176859e-01, 0.00000000e+00, 0.00000000e+00, -2.18400482e+00, 2.19709693e-01, 1.67624753e-01, 3.26669200e+00, 0.00000000e+00, 8.0000000000, 2.3979182834, 0.0732892667
          59, 4.22310285e-02, 6.26623499e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.19201856e-02, 6.26623499e-02, 4.22310285e-02, 0.00000000e+00, 6.73945816e-01, 0.00000000e+00, 0.00000000e+00, -2.18526182e+00, 2.22835450e-01, 1.67975203e-01, 3.26513570e+00, 0.00000000e+00, 8.0000000000, 2.4009354904, 0.0744666333
          60, 4.64538794e-02, 6.04969197e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.49807757e-02, 6.04969197e-02, 4.64538794e-02, 0.00000000e+00, 7.67871813e-01, 0.00000000e+00, 0.00000000e+00, -2.18666335e+00, 2.25682930e-01, 1.68618856e-01, 3.26342441e+00, 0.00000000e+00, 8.0000000000, 2.4044125560, 0.0756353500
          61, 5.09051597e-02, 5.84198289e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.80775790e-02, 5.84198289e-02, 5.09051597e-02, 0.00000000e+00, 8.71367832e-01, 0.00000000e+00, 0.00000000e+00, -2.18818799e+00, 2.28316593e-01, 1.69655667e-01, 3.26158449e+00, 0.00000000e+00, 8.0000000000, 2.4082953929, 0.0768040333
          62, 5.55761113e-02, 5.64383090e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.12029604e-02, 5.64383090e-02, 5.55761113e-02, 0.00000000e+00, 9.84723183e-01, 0.00000000e+00, 0.00000000e+00, -2.18981298e+00, 2.30818270e-01, 1.71199802e-01, 3.25964421e+00, 0.00000000e+00, 8.0000000000, 2.4125263869, 0.0779697667
          63, 6.04553526e-02, 5.45594386e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.43486788e-02, 5.45594386e-02, 6.04553526e-02, 0.00000000e+00, 1.10806405e+00, 0.00000000e+00, 0.00000000e+00, -2.19151433e+00, 2.33283025e-01, 1.73371279e-01, 3.25763356e+00, 0.00000000e+00, 8.0000000000, 2.4170440725, 0.0791346667
