"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
807, 8.680448395174846e-01, 1.415259131587509e-02, 8.975565939793314e+04, -2.022354447236594e+00, 4.078195661079194e-01
808, 8.640421268607680e-01, 1.499741010250594e-02, 8.988081233670071e+04, -2.000477348877496e+00, 4.085410166533313e-01
809, 8.600245815785207e-01, 1.568256231701065e-02, 9.028302397805208e+04, -1.930169582031047e+00, 4.064630005708809e-01
810, 8.560002292184308e-01, 1.621609784816417e-02, 9.069014958558709e+04, -1.859002839577701e+00, 4.023785232421735e-01
811, 8.519779014423373e-01, 1.662113412730882e-02, 9.100215534249861e+04, -1.804463324167402e+00, 3.971916506127491e-01
812, 8.479647694609668e-01, 1.692315977204639e-02, 9.125791022827700e+04, -1.759756624931317e+00, 3.893594638647235e-01
813, 8.439616183841379e-01, 1.702527480194703e-02, 9.217407320983837e+04, -1.599608666298033e+00, 3.758994841468976e-01
814, 8.399793531779582e-01, 1.693067199573674e-02, 9.233662370901933e+04, -1.571194365412085e+00, 3.540281991400205e-01
815, 8.360262576877104e-01, 1.671956091327682e-02, 9.325385474555666e+04, -1.410859707656975e+00, 3.354317863662264e-01
816, 8.321504701218413e-01, 1.614367822874580e-02, 9.514403015421347e+04, -1.080451538753084e+00, 3.097725404049397e-01
817, 8.284103828959122e-01, 1.515503634153453e-02, 9.734092582035837e+04, -6.964277751386546e-01, 2.741024722331948e-01
818, 8.248965045184451e-01, 1.368831518692713e-02, 1.000182661565527e+05, -2.284208833110257e-01, 2.256579963234722e-01
343, 1.638804008096828e-04, 2.411327608620765e-03, 1.041779368782564e+05, 4.987016790219162e-01, 2.407192826858649e-01
344, 1.587962658371169e-07, -8.024196318942422e-05, 1.067997989630887e+05, 9.570108108625217e-01, 1.979627688040893e-01
345, 1.868884741302842e-04, -2.570153515463049e-03, 1.085994016460533e+05, 1.271586603410469e+00, 1.545028344209056e-01
346, 6.807254281804783e-04, -5.019300862332453e-03, 1.100693705937082e+05, 1.528541458560853e+00, 1.134760057779325e-01
347, 1.453796864134123e-03, -7.392949509886271e-03, 1.109732453059964e+05, 1.686541391920440e+00, 7.195438308660428e-02
348, 2.575444692269414e-03, -9.624860788986549e-03, 1.112327014714429e+05, 1.731895085627049e+00, 3.849321083886815e-02
349, 3.915142341739864e-03, -1.173321262000557e-02, 1.114218883902741e+05, 1.764965510279338e+00, 1.523637742102138e-02
350, 5.500701972691982e-03, -1.366184259579397e-02, 1.112621908846369e+05, 1.737049920977709e+00, 3.429011196210301e-02
351, 7.382383760628785e-03, -1.530377981331546e-02, 1.106023895309705e+05, 1.621714721870362e+00, 6.091726259563424e-02
352, 9.398398358491515e-03, -1.678003471891536e-02, 1.101644089579502e+05, 1.545154441546999e+00, 8.424034436615054e-02
353, 1.150302058765692e-02, -1.812696535860553e-02, 1.095171117740119e+05, 1.432005007741970e+00, 1.025864952530867e-01
354, 1.368451404310760e-02, -1.934587832996535e-02, 1.089911596532654e+05, 1.340067044550258e+00, 1.147961146008297e-01
355, 1.591451658210031e-02, -2.047353104415692e-02, 1.085843041068846e+05, 1.268947509573552e+00, 1.275283298423100e-01
356, 1.819909788104680e-02, -2.148601976731828e-02, 1.080613357445444e+05, 1.177531116045147e+00, 1.386918392548026e-01
357, 2.052549221216043e-02, -2.239870325082227e-02, 1.076827951976659e+05, 1.111361125483862e+00, 1.472491942693232e-01
358, 2.287150652886367e-02, -2.325999310393587e-02, 1.074301468522951e+05, 1.067197458562660e+00, 1.549033529641473e-01
359, 2.523205952387433e-02, -2.408058183227209e-02, 1.071664403155458e+05, 1.021100787567858e+00, 1.614644463424537e-01
360, 2.760740154333028e-02, -2.485731402261639e-02, 1.068860043737253e+05, 9.720797678215359e-01, 1.679018674830176e-01
361, 2.999718375538123e-02, -2.558840349880934e-02, 1.066018203634469e+05, 9.224035747879208e-01, 1.726756365602669e-01
362, 3.240074522167620e-02, -2.627282729781770e-02, 1.063701178583456e+05, 8.819013017764531e-01, 1.767867268801155e-01
363, 3.481398947862315e-02, -2.692241063106414e-02, 1.062513241985232e+05, 8.611358239062276e-01, 1.807707296926228e-01
364, 3.723331977404083e-02, -2.754893315496302e-02, 1.061501929960226e+05, 8.434577950395844e-01, 1.852292951747095e-01
365, 3.965919018822037e-02, -2.814962778326210e-02, 1.060012860712473e+05, 8.174284307135055e-01, 1.893667481157481e-01
366, 4.209158988425159e-02, -2.872330890649267e-02, 1.058237900310031e+05, 7.864016057023419e-01, 1.931437008987089e-01
367, 4.453018968647190e-02, -2.927003969286614e-02, 1.056741489443883e+05, 7.602439077475829e-01, 1.959859186396352e-01
368, 4.697448086593078e-02, -2.979073869088883e-02, 1.055507887885670e+05, 7.386801930711879e-01, 1.988522842829286e-01
369, 4.942388478265190e-02, -3.028683950952256e-02, 1.054253930391018e+05, 7.167606506946582e-01, 2.011133718392043e-01
370, 5.187703609732296e-02, -3.076410962198846e-02, 1.053433384373903e+05, 7.024172672300919e-01, 2.030511927974667e-01
371, 5.433207876441734e-02, -3.123154903239307e-02, 1.052893917988364e+05, 6.929872376246466e-01, 2.049703442483100e-01
372, 5.678929564440686e-02, -3.168741783586708e-02, 1.052160144644508e+05, 6.801606657719346e-01, 2.071416424203479e-01
373, 5.924892201949489e-02, -3.213009778528025e-02, 1.051416630705259e+05, 6.671638254735819e-01, 2.091801567679717e-01
374, 6.171108312718009e-02, -3.255845478556858e-02, 1.050580991915420e+05, 6.525566159441755e-01, 2.112965500488137e-01
375, 6.417581384467425e-02, -3.297176389236614e-02, 1.049721929676462e+05, 6.375399576991936e-01, 2.131922661411989e-01
376, 6.664308426879641e-02, -3.336963498841179e-02, 1.048776130576155e+05, 6.210071138450078e-01, 2.147645624487164e-01
377, 6.911281410788608e-02, -3.375194242949042e-02, 1.047941086041418e+05, 6.064102920679431e-01, 2.160262620229389e-01
378, 7.158489156934877e-02, -3.411876450156285e-02, 1.047244356156285e+05, 5.942312506671829e-01, 2.172038513554163e-01
