"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          45, 8.05836761e-01, 6.95273996e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.61577659e-01, 6.95273996e-01, 8.05836761e-01, 0.00000000e+00, 1.15902042e+00, 0.00000000e+00, 0.00000000e+00, -1.93511706e+00, 5.77441485e-01, 5.42045097e-01, 3.52564474e+00, 0.00000000e+00, 11.0000000000, 2.9040717552, 0.1254465500
          46, 7.94550640e-01, 6.73411156e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.49965713e-01, 6.73411156e-01, 7.94550640e-01, 0.00000000e+00, 1.17988933e+00, 0.00000000e+00, 0.00000000e+00, -1.92801256e+00, 5.68392090e-01, 5.39912177e-01, 3.53367097e+00, 0.00000000e+00, 11.0000000000, 2.8275479969, 0.1280807500
          47, 7.84034135e-01, 6.52179006e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.38816401e-01, 6.52179006e-01, 7.84034135e-01, 0.00000000e+00, 1.20217629e+00, 0.00000000e+00, 0.00000000e+00, -1.92169675e+00, 5.59767900e-01, 5.38817447e-01, 3.54086066e+00, 0.00000000e+00, 11.0000000000, 2.7590097578, 0.1307145667
          48, 7.74221809e-01, 6.31500855e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.28072632e-01, 6.31500855e-01, 7.74221809e-01, 0.00000000e+00, 1.22600279e+00, 0.00000000e+00, 0.00000000e+00, -1.91625168e+00, 5.51838883e-01, 5.38734752e-01, 3.54712460e+00, 0.00000000e+00, 11.0000000000, 2.6994763113, 0.1333618500
          49, 7.65052806e-01, 6.11299878e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.17679246e-01, 6.11299878e-01, 7.65052806e-01, 0.00000000e+00, 1.25151801e+00, 0.00000000e+00, 0.00000000e+00, -1.91170227e+00, 5.44847324e-01, 5.39604158e-01, 3.55243749e+00, 0.00000000e+00, 11.0000000000, 2.6491827341, 0.1360140667
          50, 7.56472870e-01, 5.91502714e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.07584858e-01, 5.91502714e-01, 7.56472870e-01, 0.00000000e+00, 1.27890008e+00, 0.00000000e+00, 0.00000000e+00, -1.90803466e+00, 5.39001430e-01, 5.41343741e-01, 3.55681672e+00, 0.00000000e+00, 10.0000000000, 2.6078811483, 0.1385272000
          51, 7.48435118e-01, 5.72041385e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.97742703e-01, 5.72041385e-01, 7.48435118e-01, 0.00000000e+00, 1.30835834e+00, 0.00000000e+00, 0.00000000e+00, -1.90520974e+00, 5.34470641e-01, 5.43859011e-01, 3.56030695e+00, 0.00000000e+00, 10.0000000000, 2.5750542261, 0.1410515833
          52, 7.40900181e-01, 5.52854150e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.88110927e-01, 5.52854150e-01, 7.40900181e-01, 0.00000000e+00, 1.34013678e+00, 0.00000000e+00, 0.00000000e+00, -1.90317235e+00, 5.31378151e-01, 5.47049815e-01, 3.56296957e+00, 0.00000000e+00, 10.0000000000, 2.5500517991, 0.1436000500
          53, 7.33835808e-01, 5.33885942e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.78652467e-01, 5.33885942e-01, 7.33835808e-01, 0.00000000e+00, 1.37451794e+00, 0.00000000e+00, 0.00000000e+00, -1.90185738e+00, 5.29798415e-01, 5.50815091e-01, 3.56487590e+00, 0.00000000e+00, 10.0000000000, 2.5321703525, 0.1461148500
          54, 7.27216630e-01, 5.15088337e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.69334999e-01, 5.15088337e-01, 7.27216630e-01, 0.00000000e+00, 1.41182896e+00, 0.00000000e+00, 0.00000000e+00, -1.90119368e+00, 5.29752942e-01, 5.55056289e-01, 3.56610270e+00, 0.00000000e+00, 10.0000000000, 2.5206959634, 0.1486144500
          55, 7.21023645e-01, 4.96419463e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.60130707e-01, 4.96419463e-01, 7.21023645e-01, 0.00000000e+00, 1.45244838e+00, 0.00000000e+00, 0.00000000e+00, -1.90110661e+00, 5.31208681e-01, 5.59678923e-01, 3.56672921e+00, 0.00000000e+00, 10.0000000000, 2.5149242506, 0.1511147000
          56, 7.15243832e-01, 4.77843931e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.51016158e-01, 4.77843931e-01, 7.15243832e-01, 0.00000000e+00, 1.49681473e+00, 0.00000000e+00, 0.00000000e+00, -1.90151997e+00, 5.34080682e-01, 5.64593424e-01, 3.56683492e+00, 0.00000000e+00, 10.0000000000, 2.5141680999, 0.1536117333
          57, 7.09874620e-01, 4.59350417e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.41980814e-01, 4.59350417e-01, 7.09874620e-01, 0.00000000e+00, 1.54538800e+00, 0.00000000e+00, 0.00000000e+00, -1.90235748e+00, 5.38237815e-01, 5.69715179e-01, 3.56649774e+00, 0.00000000e+00, 10.0000000000, 2.5153648521, 0.1561430500
          58, 7.04917308e-01, 4.40934124e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.33018363e-01, 4.40934124e-01, 7.04917308e-01, 0.00000000e+00, 1.59869076e+00, 0.00000000e+00, 0.00000000e+00, -1.90354173e+00, 5.43506341e-01, 5.74960220e-01, 3.56579443e+00, 0.00000000e+00, 10.0000000000, 2.5177914117, 0.1586348333
          59, 7.00375979e-01, 4.22593228e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.24125086e-01, 4.22593228e-01, 7.00375979e-01, 0.00000000e+00, 1.65732892e+00, 0.00000000e+00, 0.00000000e+00, -1.90499772e+00, 5.49679419e-01, 5.80248119e-01, 3.56479726e+00, 0.00000000e+00, 10.0000000000, 2.5212265467, 0.1611479500
          60, 6.96257564e-01, 4.04328864e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.15299986e-01, 4.04328864e-01, 6.96257564e-01, 0.00000000e+00, 1.72200806e+00, 0.00000000e+00, 0.00000000e+00, -1.90665604e+00, 5.56529964e-01, 5.85502624e-01, 3.56357084e+00, 0.00000000e+00, 10.0000000000, 2.5254563389, 0.1639891167
