"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          49, 1.17637030e+00, 9.11025161e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.44202333e-01, 9.11025161e-01, 1.17637030e+00, 0.00000000e+00, 1.29125995e+00, 0.00000000e+00, 0.00000000e+00, -1.97823358e+00, 4.58358171e-01, 4.70815562e-01, 3.48698032e+00, 0.00000000e+00, 9.0000000000, 2.5228453263, 0.1442466000
          50, 1.16457963e+00, 8.67560523e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.27827529e-01, 8.67560523e-01, 1.16457963e+00, 0.00000000e+00, 1.34236125e+00, 0.00000000e+00, 0.00000000e+00, -1.97596289e+00, 4.56468338e-01, 4.72297327e-01, 3.48955355e+00, 0.00000000e+00, 9.0000000000, 2.4960163327, 0.1462857333
          51, 1.15394224e+00, 8.24895322e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.12074511e-01, 8.24895322e-01, 1.15394224e+00, 0.00000000e+00, 1.39889536e+00, 0.00000000e+00, 0.00000000e+00, -1.97445520e+00, 4.56041320e-01, 4.74334501e-01, 3.49134572e+00, 0.00000000e+00, 9.0000000000, 2.4765174110, 0.1501564833
          52, 1.14442558e+00, 7.82904811e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.96884616e-01, 7.82904811e-01, 1.14442558e+00, 0.00000000e+00, 1.46176849e+00, 0.00000000e+00, 0.00000000e+00, -1.97364520e+00, 4.57059117e-01, 4.76882658e-01, 3.49242654e+00, 0.00000000e+00, 9.0000000000, 2.4636548185, 0.1533354667
          53, 1.13600900e+00, 7.41480513e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.82207550e-01, 7.41480513e-01, 1.13600900e+00, 0.00000000e+00, 1.53208207e+00, 0.00000000e+00, 0.00000000e+00, -1.97346694e+00, 4.59459805e-01, 4.79898600e-01, 3.49286582e+00, 0.00000000e+00, 9.0000000000, 2.4567719791, 0.1553944167
          54, 1.12868276e+00, 7.00529179e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.68000645e-01, 7.00529179e-01, 1.12868276e+00, 0.00000000e+00, 1.61118593e+00, 0.00000000e+00, 0.00000000e+00, -1.97385597e+00, 4.63142887e-01, 4.83340634e-01, 3.49273125e+00, 0.00000000e+00, 9.0000000000, 2.4552598849, 0.1574059000
          55, 1.12245159e+00, 6.60007646e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.54240009e-01, 6.60007646e-01, 1.12245159e+00, 0.00000000e+00, 1.70066453e+00, 0.00000000e+00, 0.00000000e+00, -1.97475088e+00, 4.67974683e-01, 4.87168335e-01, 3.49208671e+00, 0.00000000e+00, 9.0000000000, 2.4563598097, 0.1594218000
          56, 1.11732643e+00, 6.19895223e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.40909980e-01, 6.19895223e-01, 1.11732643e+00, 0.00000000e+00, 1.80244400e+00, 0.00000000e+00, 0.00000000e+00, -1.97609190e+00, 4.73795126e-01, 4.91338462e-01, 3.49099339e+00, 0.00000000e+00, 9.0000000000, 2.4588918989, 0.1616614833
          57, 1.11332070e+00, 5.80176779e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.27997123e-01, 5.80176779e-01, 1.11332070e+00, 0.00000000e+00, 1.91893358e+00, 0.00000000e+00, 0.00000000e+00, -1.97782273e+00, 4.80419228e-01, 4.95804771e-01, 3.48950799e+00, 0.00000000e+00, 9.0000000000, 2.4626911395, 0.1674982167
          58, 1.11045027e+00, 5.40842723e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.15490275e-01, 5.40842723e-01, 1.11045027e+00, 0.00000000e+00, 2.05318520e+00, 0.00000000e+00, 0.00000000e+00, -1.97989300e+00, 4.87651368e-01, 5.00517718e-01, 3.48768022e+00, 0.00000000e+00, 9.0000000000, 2.4676034028, 0.1726141333
