"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          49, -1.24932058e-02, 6.56647764e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.50664735e-03, 6.56647764e-02, -1.24932058e-02, 0.00000000e+00, -1.90257341e-01, 0.00000000e+00, 0.00000000e+00, -3.85291078e-01, 2.81388872e+00, 2.39562993e+00, 5.84495193e+00, 0.00000000e+00, 9.0000000000, 2.5432614767, 0.0058152338
          50, -1.26277145e-02, 6.57758483e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.52118493e-03, 6.57758483e-02, -1.26277145e-02, 0.00000000e+00, -1.91981022e-01, 0.00000000e+00, 0.00000000e+00, -3.91519530e-01, 2.80816909e+00, 2.38798133e+00, 5.83906132e+00, 0.00000000e+00, 9.0000000000, 2.5603164577, 0.0059236067
          51, -1.27587602e-02, 6.58838871e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.53756703e-03, 6.58838871e-02, -1.27587602e-02, 0.00000000e+00, -1.93655243e-01, 0.00000000e+00, 0.00000000e+00, -3.98207648e-01, 2.80189331e+00, 2.37999878e+00, 5.83234271e+00, 0.00000000e+00, 9.0000000000, 2.5787418808, 0.0060670376
          52, -1.28861991e-02, 6.59891641e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.55570350e-03, 6.59891641e-02, -1.28861991e-02, 0.00000000e+00, -1.95277501e-01, 0.00000000e+00, 0.00000000e+00, -4.05415210e-01, 2.79502230e+00, 2.37171391e+00, 5.82472028e+00, 0.00000000e+00, 9.0000000000, 2.5986747884, 0.0061764114
          53, -1.30097194e-02, 6.60917868e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.57553519e-03, 6.60917868e-02, -1.30097194e-02, 0.00000000e+00, -1.96843208e-01, 0.00000000e+00, 0.00000000e+00, -4.13208328e-01, 2.78752916e+00, 2.36312687e+00, 5.81613240e+00, 0.00000000e+00, 9.0000000000, 2.6203283384, 0.0063034825
          54, -1.31288295e-02, 6.61917695e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.59703809e-03, 6.61917695e-02, -1.31288295e-02, 0.00000000e+00, -1.98345348e-01, 0.00000000e+00, 0.00000000e+00, -4.21634453e-01, 2.77941077e+00, 2.35424551e+00, 5.80655254e+00, 0.00000000e+00, 9.0000000000, 2.6439441247, 0.0064177910
          55, -1.32428555e-02, 6.62891172e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.62022272e-03, 6.62891172e-02, -1.32428555e-02, 0.00000000e+00, -1.99774202e-01, 0.00000000e+00, 0.00000000e+00, -4.30756202e-01, 2.77067026e+00, 2.34501712e+00, 5.79596406e+00, 0.00000000e+00, 9.0000000000, 2.6697176663, 0.0065347393
          56, -1.33511688e-02, 6.63837630e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.64509532e-03, 6.63837630e-02, -1.33511688e-02, 0.00000000e+00, -2.01121000e-01, 0.00000000e+00, 0.00000000e+00, -4.40641046e-01, 2.76131903e+00, 2.33535756e+00, 5.78436904e+00, 0.00000000e+00, 9.0000000000, 2.6979022455, 0.0066608169
          57, -1.34531508e-02, 6.64756253e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.67166212e-03, 6.64756253e-02, -1.34531508e-02, 0.00000000e+00, -2.02377198e-01, 0.00000000e+00, 0.00000000e+00, -4.51341700e-01, 2.75139125e+00, 2.32516452e+00, 5.77180516e+00, 0.00000000e+00, 9.0000000000, 2.7287806828, 0.0067691113
          58, -1.35481859e-02, 6.65646301e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.69992849e-03, 6.65646301e-02, -1.35481859e-02, 0.00000000e+00, -2.03534307e-01, 0.00000000e+00, 0.00000000e+00, -4.62908875e-01, 2.74092983e+00, 2.31430857e+00, 5.75833334e+00, 0.00000000e+00, 9.0000000000, 2.7626060526, 0.0069133795
          59, -1.36356472e-02, 6.66507334e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.72990042e-03, 6.66507334e-02, -1.36356472e-02, 0.00000000e+00, -2.04583604e-01, 0.00000000e+00, 0.00000000e+00, -4.75390596e-01, 2.72998811e+00, 2.30263834e+00, 5.74404121e+00, 0.00000000e+00, 9.0000000000, 2.7996422965, 0.0070219240
          60, -1.37149251e-02, 6.67339094e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.76157653e-03, 6.67339094e-02, -1.37149251e-02, 0.00000000e+00, -2.05516584e-01, 0.00000000e+00, 0.00000000e+00, -4.88828005e-01, 2.71862940e+00, 2.28999059e+00, 5.72904447e+00, 0.00000000e+00, 9.0000000000, 2.8401639256, 0.0071590867
          61, -1.37855957e-02, 6.68141275e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.79491507e-03, 6.68141275e-02, -1.37855957e-02, 0.00000000e+00, -2.06327557e-01, 0.00000000e+00, 0.00000000e+00, -5.03252240e-01, 2.70692327e+00, 2.27620051e+00, 5.71348412e+00, 0.00000000e+00, 9.0000000000, 2.8844439982, 0.0072772422
          62, -1.38473490e-02, 6.68913724e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.82984587e-03, 6.68913724e-02, -1.38473490e-02, 0.00000000e+00, -2.07012482e-01, 0.00000000e+00, 0.00000000e+00, -5.18690992e-01, 2.69493587e+00, 2.26110261e+00, 5.69751498e+00, 0.00000000e+00, 9.0000000000, 2.9327444979, 0.0074283365
          63, -1.38999304e-02, 6.69656341e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.86628059e-03, 6.69656341e-02, -1.38999304e-02, 0.00000000e+00, -2.07568114e-01, 0.00000000e+00, 0.00000000e+00, -5.35158875e-01, 2.68273417e+00, 2.24454003e+00, 5.68130661e+00, 0.00000000e+00, 9.0000000000, 2.9853386585, 0.0075386279
          64, -1.39430477e-02, 6.70368769e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.90413193e-03, 6.70368769e-02, -1.39430477e-02, 0.00000000e+00, -2.07990712e-01, 0.00000000e+00, 0.00000000e+00, -5.52595670e-01, 2.67042311e+00, 2.22641846e+00, 5.66508151e+00, 0.00000000e+00, 9.0000000000, 3.0424786999, 0.0076647212
          65, -1.39765682e-02, 6.71051036e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.94326473e-03, 6.71051036e-02, -1.39765682e-02, 0.00000000e+00, -2.08278767e-01, 0.00000000e+00, 0.00000000e+00, -5.70952281e-01, 2.65805993e+00, 2.20665909e+00, 5.64901621e+00, 0.00000000e+00, 9.0000000000, 3.1041731907, 0.0077863861
          66, -1.40003658e-02, 6.71703026e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.98353084e-03, 6.71703026e-02, -1.40003658e-02, 0.00000000e+00, -2.08430887e-01, 0.00000000e+00, 0.00000000e+00, -5.90166936e-01, 2.64568228e+00, 2.18520272e+00, 5.63325654e+00, 0.00000000e+00, 9.0000000000, 3.1704743885, 0.0079113622
