"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          35, 2.58802043e+00, 1.83489019e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.62257129e+00, 1.64988931e+00, 2.70971161e+00, 0.00000000e+00, 1.41044976e+00, 4.00000000e+00, 0.00000000e+00, -2.18194146e+00, 4.51604955e-01, 4.28981581e-01, 3.27731409e+00, 0.00000000e+00, 9.0000000000, 3.0410398469, 0.1045469448
          36, 2.55402434e+00, 1.79273162e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59631233e+00, 1.61020488e+00, 2.67285750e+00, 0.00000000e+00, 1.42465515e+00, 4.00000000e+00, 0.00000000e+00, -2.18408160e+00, 4.51529699e-01, 4.27483878e-01, 3.27432246e+00, 0.00000000e+00, 9.0000000000, 3.0493935517, 0.1065016684
          37, 2.51996581e+00, 1.74999179e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.56965857e+00, 1.56994497e+00, 2.63590055e+00, 0.00000000e+00, 1.43998722e+00, 4.00000000e+00, 0.00000000e+00, -2.18563531e+00, 4.50823334e-01, 4.25395653e-01, 3.27191244e+00, 0.00000000e+00, 9.0000000000, 3.0569162770, 0.1083566036
          38, 2.48598849e+00, 1.70681620e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.54273425e+00, 1.52924469e+00, 2.59899423e+00, 0.00000000e+00, 1.45650627e+00, 4.00000000e+00, 0.00000000e+00, -2.18625679e+00, 4.49387975e-01, 4.22651293e-01, 3.27046315e+00, 0.00000000e+00, 9.0000000000, 3.0623892993, 0.1102830315
          39, 2.45225105e+00, 1.66337615e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.51568077e+00, 1.48826386e+00, 2.56230874e+00, 0.00000000e+00, 1.47426128e+00, 4.00000000e+00, 0.00000000e+00, -2.18565072e+00, 4.47140193e-01, 4.19218291e-01, 3.27030827e+00, 0.00000000e+00, 9.0000000000, 3.0645812487, 0.1122210199
          40, 2.41896610e+00, 1.61992249e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.48868878e+00, 1.44723790e+00, 2.52607370e+00, 0.00000000e+00, 1.49326039e+00, 4.00000000e+00, 0.00000000e+00, -2.18362572e+00, 4.44023711e-01, 4.15105715e-01, 3.27167650e+00, 0.00000000e+00, 9.0000000000, 3.0581729359, 0.1141320539
          41, 2.38640076e+00, 1.57679382e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.46200043e+00, 1.40648593e+00, 2.49057918e+00, 0.00000000e+00, 1.51345136e+00, 4.00000000e+00, 0.00000000e+00, -2.18013727e+00, 4.40029795e-01, 4.10379677e-01, 3.27464219e+00, 0.00000000e+00, 9.0000000000, 3.0368583754, 0.1161390644
          42, 2.35479995e+00, 1.53432193e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.43584691e+00, 1.36632186e+00, 2.45609266e+00, 0.00000000e+00, 1.53474958e+00, 4.00000000e+00, 0.00000000e+00, -2.17531210e+00, 4.35214815e-01, 4.05171235e-01, 3.27909449e+00, 0.00000000e+00, 9.0000000000, 3.0004877854, 0.1179914931
          43, 2.32436079e+00, 1.49279626e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41042508e+00, 1.32702067e+00, 2.42283097e+00, 0.00000000e+00, 1.55705159e+00, 4.00000000e+00, 0.00000000e+00, -2.16942767e+00, 4.29695852e-01, 3.99660056e-01, 3.28475412e+00, 0.00000000e+00, 9.0000000000, 2.9508973665, 0.1199382337
          44, 2.29521583e+00, 1.45243736e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.38588078e+00, 1.28879314e+00, 2.39094171e+00, 0.00000000e+00, 1.58025116e+00, 4.00000000e+00, 0.00000000e+00, -2.16285346e+00, 4.23640454e-01, 3.94056354e-01, 3.29123482e+00, 0.00000000e+00, 9.0000000000, 2.8915284272, 0.1218238846
